FurLength,Breed1,Breed2,Color2,Type,Sterilized,Vaccinated,Gender,State,Color3,Color1,Age,Health,MaturitySize,Fee,VideoAmt,Dewormed,PhotoAmt
2,265,0,2,2,2,2,2,41326,7,1,3,1,2,0,0,2,1.0
1,299,0,2,2,2,1,1,41326,3,1,5,1,2,50,0,1,1.0
1,307,307,2,1,1,2,3,41327,0,1,0,1,2,0,0,2,4.0
2,307,0,0,1,3,3,3,41401,0,2,12,1,2,0,0,3,4.0
2,207,0,2,1,1,1,1,41401,3,1,48,1,1,0,0,1,3.0
2,307,0,2,1,2,1,2,41326,0,1,2,1,2,0,0,1,1.0
1,307,0,7,1,2,2,2,41326,0,4,2,1,2,0,0,2,5.0
1,307,218,7,1,1,2,1,41326,0,1,36,1,2,0,0,2,5.0
1,266,0,4,2,2,2,3,41326,6,1,2,1,1,0,0,2,9.0
2,265,299,5,2,2,2,2,41326,7,3,1,1,2,0,0,1,11.0
2,39,0,0,1,2,2,1,41335,0,1,1,1,2,200,0,2,5.0
1,111,307,0,1,1,1,1,41401,0,2,12,1,3,0,0,1,2.0
2,265,0,2,2,2,2,3,41332,6,1,2,1,1,0,0,2,6.0
2,307,307,0,1,2,1,2,41326,0,2,2,1,2,0,0,1,1.0
1,307,0,5,1,2,2,2,41326,0,2,1,1,2,0,0,2,3.0
2,266,0,5,2,2,2,1,41401,7,4,12,1,3,0,0,1,8.0
2,307,0,2,1,2,1,1,41326,0,1,2,1,2,0,0,1,2.0
2,307,0,0,1,3,2,1,41326,0,7,1,1,2,0,0,2,2.0
1,307,307,2,1,2,2,2,41325,0,1,2,1,2,0,0,2,1.0
2,266,0,0,2,2,1,1,41401,0,1,5,1,1,0,0,1,3.0
1,240,0,2,1,3,3,1,41401,0,1,24,1,1,0,0,3,1.0
1,266,0,7,2,2,2,1,41326,0,1,4,1,1,0,0,2,3.0
2,307,307,0,1,1,1,2,41326,0,1,29,1,2,50,0,1,5.0
1,299,0,7,2,2,2,2,41330,0,2,2,1,2,0,0,1,3.0
2,266,0,2,2,2,2,3,41327,7,1,1,1,1,0,0,1,5.0
2,141,307,0,1,2,2,1,41327,0,2,2,1,2,0,0,2,5.0
1,266,0,0,2,2,2,3,41330,0,6,1,1,1,0,0,1,5.0
2,307,0,7,1,1,1,2,41330,0,2,5,1,2,0,0,1,1.0
1,243,0,3,2,2,2,3,41326,7,1,3,1,1,0,0,2,18.0
1,307,0,0,1,2,2,1,41326,0,7,12,1,3,0,0,2,2.0
1,266,0,6,2,3,3,2,41327,0,2,3,1,1,30,0,1,8.0
3,264,0,2,2,2,1,2,41336,0,1,4,1,2,0,0,1,3.0
1,266,0,3,2,2,2,2,41332,7,1,2,1,2,0,0,2,4.0
2,276,0,0,2,2,2,1,41326,0,1,6,1,2,50,0,2,2.0
1,266,0,6,2,2,2,3,41325,7,1,20,1,2,0,0,3,5.0
1,266,0,7,2,1,1,2,41326,0,2,14,1,2,0,0,1,3.0
1,307,0,2,1,2,2,1,41326,0,1,2,1,2,0,0,2,3.0
1,307,0,0,1,2,3,2,41401,0,2,2,1,2,0,0,1,0.0
2,254,265,2,2,2,2,2,41401,7,1,3,1,1,0,0,1,3.0
1,299,0,7,2,1,3,1,41401,0,2,4,1,2,0,0,1,5.0
1,82,0,7,1,2,3,2,41326,0,2,60,1,2,350,0,1,4.0
1,307,0,2,1,2,2,1,41326,3,1,3,1,3,0,0,2,2.0
1,266,0,2,2,1,1,3,41326,3,1,2,1,1,100,0,1,24.0
2,266,0,0,2,1,1,1,41326,0,6,6,1,2,0,0,3,1.0
1,307,0,0,1,2,2,1,41326,0,2,2,1,2,0,0,1,3.0
3,213,70,2,1,3,3,1,41401,0,1,72,1,2,0,0,3,3.0
2,243,266,4,2,3,3,3,41401,7,1,24,1,2,0,0,3,1.0
2,307,0,7,1,1,3,2,41327,0,1,12,1,2,0,0,3,1.0
1,307,0,0,1,1,1,2,41326,0,2,36,1,2,0,0,1,1.0
1,307,307,0,1,2,2,1,41326,0,7,5,1,2,0,0,2,2.0
1,307,0,0,1,1,1,2,41326,0,2,9,1,2,0,0,1,9.0
1,307,0,7,1,2,2,2,41326,0,1,1,1,2,0,0,1,3.0
2,307,0,0,1,2,2,2,41401,0,7,2,1,2,0,0,2,4.0
2,265,0,7,2,2,2,2,41326,0,1,1,1,2,0,0,2,1.0
2,307,0,0,1,3,1,2,41401,0,2,48,1,1,0,0,1,2.0
1,307,0,2,1,2,2,3,41326,0,1,2,1,3,50,0,1,20.0
2,307,0,0,1,2,1,1,41327,0,2,6,2,2,0,0,2,1.0
2,265,0,4,2,2,2,3,41326,6,1,2,1,2,0,0,2,4.0
2,307,0,0,1,1,2,2,41401,0,1,12,1,2,0,0,2,4.0
2,265,0,2,2,2,3,2,41401,7,1,12,1,2,0,0,3,8.0
1,307,0,2,1,2,2,2,41326,0,1,3,1,2,0,0,1,4.0
1,266,0,2,2,3,3,1,41401,0,1,1,2,1,0,0,3,4.0
1,266,266,2,2,2,2,3,41326,4,1,12,1,1,0,0,2,14.0
1,26,0,0,1,2,3,1,41326,0,2,60,2,3,0,0,3,3.0
1,307,189,0,1,2,2,1,41326,0,1,2,1,3,0,0,2,2.0
2,247,285,2,2,2,2,2,41326,6,1,9,1,2,0,0,2,1.0
1,18,307,7,1,2,3,2,41326,0,2,4,1,2,0,0,3,4.0
2,307,0,0,1,1,2,2,41326,0,4,4,1,1,0,0,1,8.0
2,307,307,0,1,2,2,2,41326,0,2,1,1,2,0,0,1,1.0
1,307,0,3,1,1,1,2,41326,5,2,14,1,1,0,0,1,4.0
1,266,292,7,2,2,2,1,41326,0,1,1,1,1,0,0,2,2.0
2,307,0,2,1,2,2,2,41326,7,1,2,1,2,100,0,1,3.0
1,307,0,2,1,2,2,1,41330,7,1,1,1,2,0,0,2,3.0
1,307,307,0,1,3,1,1,41401,0,4,4,1,1,0,0,1,2.0
1,266,0,6,2,1,1,2,41401,7,5,12,1,1,0,0,1,1.0
1,189,0,0,1,2,1,1,41336,0,1,1,1,3,350,0,1,3.0
1,307,0,3,1,2,2,1,41401,0,2,2,1,2,0,0,1,2.0
2,251,264,7,2,2,2,1,41326,0,1,3,1,2,250,0,2,7.0
2,307,0,7,1,2,2,2,41326,0,5,1,1,2,0,0,2,10.0
1,266,0,0,2,1,1,2,41326,0,1,22,1,2,90,0,1,2.0
1,266,0,6,2,2,2,2,41326,7,1,3,1,1,0,0,1,4.0
1,292,252,5,2,2,2,1,41401,7,2,2,1,1,0,0,2,1.0
1,307,0,7,1,2,2,2,41327,0,1,3,1,2,50,0,1,4.0
2,307,0,2,1,2,2,2,41326,7,1,4,1,2,0,0,2,4.0
2,265,0,4,2,2,2,2,41326,7,1,2,1,1,0,0,2,1.0
1,266,0,6,2,1,1,2,41401,0,1,6,1,2,50,1,1,10.0
1,266,254,2,2,2,2,2,41326,7,1,1,1,2,0,0,1,7.0
1,266,254,0,2,2,2,2,41326,0,2,2,1,1,0,0,2,4.0
3,39,307,7,1,1,1,2,41326,0,1,24,1,2,0,0,1,2.0
3,109,0,0,1,3,1,1,41336,0,3,12,1,3,0,0,1,1.0
2,247,266,0,2,2,2,1,41326,0,2,4,2,2,0,0,2,4.0
2,265,0,7,2,2,2,2,41326,0,5,1,1,1,0,0,2,3.0
1,307,0,3,1,2,1,2,41326,0,2,4,1,2,0,0,1,2.0
1,307,0,0,1,1,1,2,41336,0,1,5,1,2,100,0,1,5.0
1,284,295,7,2,2,2,2,41401,0,1,1,1,1,0,0,2,1.0
2,215,0,0,1,2,1,1,41326,0,2,28,1,3,0,0,1,3.0
1,266,0,7,2,2,2,1,41326,0,6,3,1,1,0,0,2,7.0
1,266,0,7,2,2,2,3,41326,0,1,1,1,2,0,0,2,3.0
2,307,307,0,1,2,2,3,41327,0,2,1,1,2,0,0,2,6.0
2,307,307,7,1,2,2,1,41326,0,1,1,1,2,0,0,1,4.0
1,307,0,5,1,2,2,3,41326,7,1,2,1,2,0,0,2,5.0
1,307,0,7,1,2,1,2,41326,0,5,10,1,2,110,0,1,2.0
1,307,0,2,1,2,2,1,41327,0,1,2,1,2,0,0,1,3.0
1,307,0,7,1,3,3,1,41326,0,2,2,1,1,0,0,3,1.0
2,265,0,6,2,2,2,2,41326,7,2,4,1,1,0,0,2,2.0
1,307,0,2,1,2,1,1,41326,7,1,2,1,1,0,0,1,3.0
2,266,0,0,2,2,2,1,41326,0,6,4,1,2,0,0,2,1.0
2,265,0,7,2,1,1,1,41326,0,1,7,1,2,0,0,1,5.0
2,307,0,5,1,2,2,1,41401,0,1,1,1,1,0,0,2,3.0
3,264,285,7,2,1,1,1,41326,0,6,24,1,3,250,0,1,5.0
1,182,0,0,1,2,1,1,41327,0,7,17,1,2,0,0,1,1.0
2,307,0,0,1,2,1,1,41336,0,2,4,1,2,350,0,1,19.0
1,266,0,2,2,3,3,3,41401,7,1,5,1,1,0,0,3,1.0
1,307,0,2,1,2,1,2,41401,0,1,3,1,2,200,0,1,2.0
1,307,0,2,1,2,2,1,41326,0,1,1,1,2,0,0,1,4.0
1,266,247,6,2,2,2,3,41336,7,2,2,1,1,0,0,2,2.0
1,242,243,0,2,2,2,2,41336,0,2,2,1,1,0,0,1,5.0
1,307,0,0,1,2,2,2,41401,0,5,2,1,2,0,0,2,5.0
1,303,0,3,2,1,1,2,41326,7,1,32,1,2,0,0,1,0.0
2,266,0,0,2,2,1,2,41326,0,7,2,1,2,0,0,1,1.0
2,307,0,7,1,1,1,2,41401,0,1,12,1,2,0,0,1,3.0
2,247,265,2,2,2,2,2,41401,6,1,2,1,1,0,0,2,7.0
2,307,0,2,1,2,1,1,41401,0,1,24,1,3,0,1,1,1.0
2,307,0,7,1,1,1,3,41401,0,2,36,1,1,250,0,1,4.0
2,265,0,0,2,3,2,2,41324,0,7,12,1,2,0,0,3,1.0
2,265,0,7,2,2,2,2,41332,0,1,1,1,1,0,0,2,3.0
2,265,0,2,2,2,2,3,41326,7,1,2,1,2,0,0,2,5.0
2,265,0,5,2,1,1,3,41327,7,1,12,1,2,0,0,1,4.0
1,305,0,0,2,2,2,1,41326,0,7,2,1,2,0,0,1,4.0
2,265,0,0,2,2,2,1,41326,0,3,6,1,2,50,0,2,5.0
1,307,0,0,1,1,1,2,41327,0,2,24,1,3,50,0,1,4.0
1,266,0,0,2,2,2,1,41324,0,2,9,1,2,0,0,2,4.0
2,202,307,4,1,3,3,2,41326,7,2,3,1,2,0,0,3,24.0
1,307,0,7,1,2,2,1,41326,0,2,3,2,2,0,0,1,5.0
2,307,0,7,1,2,2,3,41326,0,1,1,1,2,0,1,2,14.0
1,266,0,0,2,1,1,1,41401,0,4,18,1,2,0,0,1,1.0
1,266,0,7,2,2,2,1,41326,0,1,1,1,2,0,0,1,6.0
1,141,307,0,1,2,3,1,41401,0,1,3,1,3,0,1,3,5.0
1,265,266,3,2,2,2,3,41326,0,2,1,1,2,0,0,2,0.0
3,190,0,2,1,2,1,1,41326,7,1,36,1,4,0,0,1,1.0
2,195,179,0,1,1,1,2,41326,0,5,8,1,2,0,0,1,5.0
1,75,307,2,1,1,1,2,41401,7,1,10,1,2,0,0,1,5.0
1,266,0,4,2,2,2,2,41401,7,1,1,1,2,0,0,2,2.0
1,307,307,2,1,2,2,1,41326,0,1,1,1,2,150,1,1,10.0
2,307,218,0,1,2,1,1,41326,0,2,2,1,2,0,0,1,5.0
3,285,0,7,2,3,3,2,41401,0,1,6,1,2,0,0,3,7.0
1,266,0,4,2,2,1,1,41327,7,2,3,1,2,0,0,1,7.0
1,307,0,3,1,2,1,1,41326,0,2,60,1,2,0,0,1,1.0
1,307,0,2,1,2,2,2,41327,0,1,2,1,2,20,0,2,1.0
1,307,0,2,1,2,2,3,41330,5,1,3,1,2,0,0,1,1.0
2,307,0,5,1,2,2,2,41325,0,2,3,1,2,0,0,1,1.0
1,266,0,0,2,2,2,2,41324,0,2,3,1,2,0,0,2,1.0
1,218,307,5,1,1,1,2,41326,0,2,16,1,2,300,0,1,1.0
1,266,0,6,2,2,2,1,41326,7,1,1,1,2,0,0,2,2.0
2,299,0,0,2,2,3,1,41326,0,1,7,2,2,0,0,3,7.0
1,266,0,0,2,2,2,1,41326,0,7,1,1,2,0,0,1,10.0
1,152,307,0,1,1,1,2,41326,0,3,13,1,1,0,0,1,6.0
1,266,0,5,2,2,1,3,41401,7,4,2,1,1,0,0,1,1.0
1,266,0,4,2,2,2,1,41326,5,2,2,1,1,0,0,2,13.0
1,307,0,2,1,2,1,2,41326,0,1,4,1,2,0,0,1,3.0
2,265,0,6,2,2,2,2,41401,0,2,1,1,2,0,0,2,5.0
2,307,0,2,1,2,2,1,41326,0,1,4,2,2,0,0,1,5.0
1,307,0,2,1,1,1,2,41326,0,1,10,1,1,0,0,1,2.0
1,266,0,0,2,2,1,1,41326,0,1,6,1,2,0,0,1,1.0
3,276,285,4,2,2,1,1,41326,0,3,8,1,2,100,0,1,5.0
2,307,307,2,1,2,1,1,41326,7,1,4,1,2,0,0,1,2.0
1,307,307,0,1,2,2,3,41332,0,2,2,1,2,0,0,2,2.0
1,307,0,2,1,3,3,2,41326,0,1,1,1,2,0,0,3,2.0
1,307,0,0,1,2,1,1,41324,0,2,8,1,2,0,0,1,4.0
1,307,0,2,1,2,2,1,41326,5,1,3,1,2,0,0,2,5.0
2,265,292,7,2,1,2,1,41326,0,5,3,1,1,0,0,2,0.0
3,264,0,7,2,2,1,2,41401,0,1,24,1,2,0,0,1,3.0
1,307,0,2,1,3,3,1,41401,0,1,2,2,1,0,0,3,4.0
1,307,0,7,1,1,1,1,41326,0,1,3,1,2,0,0,1,3.0
1,218,0,7,1,2,2,2,41326,0,2,2,1,2,0,0,2,2.0
1,266,266,4,2,2,2,2,41326,7,3,1,1,2,0,0,2,5.0
1,283,0,6,2,3,2,2,41401,7,1,2,1,1,50,0,1,2.0
2,265,0,3,2,2,2,1,41326,7,2,7,1,2,0,0,2,4.0
2,307,0,7,1,2,3,2,41326,0,2,2,1,2,0,0,3,3.0
3,285,282,7,2,2,1,2,41324,0,5,18,1,2,500,0,1,4.0
2,207,0,0,1,2,3,1,41326,0,2,96,1,1,0,0,3,1.0
2,307,307,0,1,2,1,2,41326,0,2,2,1,2,0,0,1,1.0
1,141,0,0,1,1,2,2,41330,0,4,36,1,2,0,0,1,1.0
3,264,265,0,2,2,2,3,41401,0,4,2,1,3,0,0,2,5.0
1,103,307,0,1,1,1,1,41336,0,2,2,1,2,0,0,1,0.0
1,307,0,2,1,2,2,2,41326,7,1,2,1,1,0,0,2,16.0
2,195,0,7,1,1,1,1,41324,0,6,42,1,2,0,0,1,2.0
1,266,0,6,2,2,1,1,41326,7,1,3,1,2,0,0,1,5.0
1,299,266,7,2,2,2,1,41326,0,4,5,1,2,0,0,1,3.0
1,182,0,5,1,1,1,2,41401,0,2,7,1,2,1,0,1,2.0
1,292,0,0,2,2,1,2,41326,0,6,15,1,2,10,0,1,4.0
1,307,0,0,1,2,2,1,41326,0,2,1,1,2,0,0,2,2.0
2,292,265,2,2,2,2,2,41326,5,1,2,1,1,0,0,2,5.0
1,266,0,6,2,1,1,2,41326,7,5,3,1,2,100,0,1,1.0
1,307,0,0,1,2,2,1,41327,0,3,2,1,2,20,0,2,2.0
2,265,0,4,2,2,2,1,41401,7,3,13,1,3,0,0,2,3.0
1,307,0,0,1,2,2,1,41332,0,5,0,1,1,0,0,2,5.0
2,307,0,5,1,2,2,2,41401,0,1,1,1,2,0,0,1,4.0
1,307,0,3,2,3,3,2,41401,7,1,3,1,1,0,0,3,7.0
1,266,0,0,2,2,1,1,41401,0,1,5,1,2,0,0,1,5.0
1,307,307,0,1,2,2,2,41330,0,2,3,1,3,0,0,1,5.0
1,292,0,3,2,2,2,3,41326,7,1,1,1,1,0,0,2,3.0
1,266,0,4,2,2,2,2,41326,7,1,2,1,2,0,0,2,3.0
1,307,0,2,1,2,2,2,41327,5,1,2,1,2,0,0,2,4.0
2,307,307,2,1,2,1,1,41326,0,1,2,1,2,0,0,1,5.0
1,299,266,7,2,2,2,1,41401,0,3,5,1,2,0,0,1,8.0
1,218,0,7,1,2,2,2,41326,0,2,3,1,2,0,0,1,2.0
2,266,0,6,2,2,2,1,41401,7,1,3,1,1,0,0,2,3.0
1,307,0,6,1,2,2,1,41326,0,1,1,1,2,0,0,2,8.0
1,307,0,2,1,3,2,2,41326,0,1,4,1,2,0,0,2,2.0
1,299,0,2,2,1,1,1,41326,6,1,9,1,2,0,0,1,4.0
1,307,307,0,1,1,1,2,41326,0,2,24,2,2,20,0,1,2.0
1,307,0,2,1,2,2,3,41401,7,1,0,1,2,0,0,2,3.0
1,266,0,0,2,2,1,2,41326,0,3,4,1,1,0,0,1,2.0
1,307,0,7,1,2,2,1,41401,0,1,2,1,1,0,0,2,4.0
1,266,285,2,2,1,1,3,41401,0,1,5,1,1,0,0,1,1.0
1,141,0,5,1,3,3,2,41326,7,4,120,3,3,0,0,3,4.0
1,307,0,5,1,2,1,2,41326,0,1,2,1,2,0,0,1,6.0
1,299,0,0,2,2,2,1,41326,0,6,6,1,2,50,0,2,4.0
1,307,0,0,1,3,2,2,41326,0,1,2,1,1,0,0,1,4.0
2,265,0,7,2,2,2,3,41326,0,3,2,1,1,70,0,1,5.0
2,265,0,7,2,2,3,1,41326,0,1,3,1,2,0,0,3,1.0
2,265,0,7,2,2,2,2,41401,0,2,3,1,1,0,0,2,3.0
2,307,0,0,1,3,3,2,41326,0,2,1,1,2,0,0,2,1.0
2,307,0,7,1,2,1,2,41401,0,2,6,1,2,0,0,1,14.0
1,266,266,4,2,2,2,3,41401,0,1,2,1,2,50,0,2,2.0
1,266,0,7,2,2,2,1,41401,0,3,7,1,2,0,0,2,1.0
1,266,0,7,2,2,2,2,41401,0,4,1,1,2,0,0,1,3.0
1,307,0,2,1,3,1,1,41330,7,1,7,1,2,0,0,1,4.0
2,265,0,2,2,2,1,2,41401,5,1,2,1,2,20,0,2,3.0
1,307,0,2,1,2,2,2,41326,0,1,3,1,2,90,0,1,1.0
1,307,0,0,1,2,1,1,41326,0,1,2,1,2,0,0,1,1.0
1,307,0,5,1,2,1,2,41336,7,1,2,1,2,0,0,1,13.0
2,265,264,2,2,2,1,3,41327,7,1,3,1,3,0,0,1,2.0
1,266,0,2,2,2,2,2,41326,7,1,1,1,2,0,0,2,3.0
2,266,266,7,2,1,1,3,41330,0,1,24,1,3,0,0,1,5.0
1,266,0,2,2,2,2,2,41401,0,1,1,1,2,0,0,2,1.0
1,266,265,3,2,3,3,2,41326,7,2,2,1,2,0,0,3,3.0
1,109,0,7,1,2,1,2,41326,0,2,22,1,2,0,0,1,2.0
1,265,265,2,2,2,2,3,41326,0,1,2,1,1,0,0,2,5.0
1,39,141,7,1,1,1,2,41326,0,1,30,1,2,0,0,1,3.0
2,307,307,7,1,2,2,2,41326,0,5,50,1,2,0,0,2,4.0
2,307,0,0,1,2,1,2,41401,0,5,2,1,2,0,0,1,5.0
1,307,117,5,1,2,1,2,41326,0,3,2,1,2,0,0,1,6.0
2,307,307,7,1,2,2,2,41332,0,2,3,1,2,0,0,2,1.0
1,179,0,7,1,2,3,1,41326,0,5,24,1,1,0,0,3,1.0
2,307,103,2,1,1,1,2,41336,0,1,7,1,2,0,0,1,3.0
1,307,0,2,1,3,3,2,41326,7,1,3,1,1,0,0,3,3.0
1,266,266,0,2,2,2,1,41401,0,4,3,1,2,0,0,1,1.0
2,307,210,2,1,2,1,1,41332,7,1,4,1,2,0,0,1,4.0
1,307,307,0,1,3,1,2,41326,0,2,24,1,3,0,0,1,1.0
2,265,265,4,2,2,2,3,41330,7,1,1,1,1,0,0,2,1.0
1,292,0,0,2,2,1,2,41326,0,6,13,1,2,0,0,2,0.0
1,281,295,0,2,1,1,2,41326,0,6,5,1,2,0,0,1,1.0
2,265,0,0,2,2,2,1,41401,0,3,9,1,1,0,0,2,4.0
1,299,0,6,2,1,2,1,41326,0,2,12,1,2,0,0,2,1.0
1,307,0,0,1,2,2,2,41326,0,7,2,1,2,0,0,2,5.0
1,266,0,0,2,3,3,2,41326,0,1,11,1,3,0,0,3,5.0
2,307,0,0,1,2,1,2,41330,0,2,5,1,2,0,0,1,1.0
2,109,307,0,1,2,3,2,41326,0,3,5,1,1,0,0,2,8.0
1,307,0,5,1,1,1,1,41326,7,2,6,1,2,0,0,1,6.0
2,179,0,0,1,1,1,2,41326,0,5,48,1,1,250,0,1,4.0
1,307,218,5,1,2,2,1,41326,0,1,1,1,2,0,0,1,2.0
1,266,0,5,2,2,2,3,41326,7,1,1,1,1,0,0,2,1.0
2,307,0,2,1,2,2,2,41326,0,1,2,1,2,0,0,2,5.0
1,266,0,6,2,2,2,3,41326,7,1,1,1,2,0,0,2,1.0
1,307,0,0,1,1,1,2,41327,0,3,3,1,2,0,0,1,7.0
1,266,0,0,2,2,2,2,41330,0,1,12,1,2,0,0,2,5.0
2,265,0,7,2,2,1,1,41401,0,1,12,1,2,0,0,1,1.0
1,307,0,5,1,2,1,3,41327,0,2,3,1,2,0,0,1,2.0
1,307,0,0,1,2,1,2,41326,0,7,4,1,2,0,0,1,12.0
1,179,0,5,1,3,3,1,41327,0,2,72,1,2,200,0,3,2.0
1,303,0,4,2,1,1,2,41326,7,2,5,1,2,0,0,1,5.0
2,307,0,0,1,2,1,2,41326,0,2,2,1,2,0,0,1,1.0
1,141,307,0,1,2,1,2,41326,0,2,3,1,2,0,0,1,5.0
1,307,0,7,1,1,1,2,41401,0,2,6,3,2,0,0,1,6.0
1,241,242,7,2,2,2,1,41326,0,6,3,1,1,0,0,1,3.0
1,243,0,3,2,2,2,2,41345,0,2,1,1,1,0,0,2,1.0
2,189,307,7,1,3,1,2,41401,0,1,2,1,3,0,0,1,2.0
2,265,0,2,2,2,2,3,41326,7,1,3,1,2,0,0,2,3.0
1,49,0,7,1,1,1,1,41326,0,2,8,1,2,120,0,1,10.0
2,265,0,7,2,3,1,1,41401,0,2,3,1,1,0,0,1,1.0
2,266,0,6,2,2,1,3,41401,7,2,2,1,1,0,0,1,8.0
2,265,0,0,2,2,1,2,41326,0,5,4,1,2,0,0,1,3.0
2,265,247,5,2,2,2,1,41326,7,3,1,1,2,40,0,1,5.0
2,266,0,2,2,2,2,1,41326,0,1,4,1,2,0,0,2,1.0
1,307,0,7,1,2,3,2,41326,0,2,2,1,2,0,0,3,1.0
2,307,0,7,1,3,3,2,41330,0,2,32,1,2,0,0,1,2.0
2,265,0,0,2,3,3,2,41326,0,7,2,1,1,0,0,1,4.0
1,307,0,7,1,2,1,2,41401,0,1,5,1,2,0,0,1,3.0
2,264,265,2,2,2,2,1,41326,6,1,2,1,2,50,0,1,8.0
2,307,0,5,1,2,2,2,41326,0,1,3,1,2,0,0,1,5.0
2,203,307,2,1,1,1,1,41326,7,1,12,1,2,0,0,1,5.0
1,307,0,0,1,1,1,2,41401,0,2,4,1,2,0,0,1,5.0
1,307,0,2,1,3,1,3,41401,7,1,2,1,2,0,0,1,3.0
2,266,0,7,2,2,2,3,41401,0,3,11,1,2,0,0,2,3.0
1,266,306,7,2,2,2,3,41401,0,1,1,1,2,0,0,1,4.0
2,141,307,0,1,3,1,2,41326,0,1,6,1,2,0,0,3,4.0
1,266,0,0,2,1,1,1,41326,0,1,4,2,2,0,0,1,5.0
1,307,0,6,1,2,2,2,41326,0,2,3,1,2,0,0,1,1.0
1,266,0,7,2,1,1,2,41401,0,5,6,1,1,0,0,1,4.0
1,307,0,2,1,2,2,2,41326,0,1,1,1,2,0,0,2,5.0
2,109,307,0,1,3,3,1,41326,0,2,6,1,2,0,0,3,4.0
1,266,0,6,2,2,2,2,41326,7,1,3,1,2,0,0,1,2.0
1,266,0,0,2,1,1,1,41401,0,4,12,1,2,0,0,1,1.0
2,307,0,0,1,3,3,1,41401,0,2,18,1,2,0,0,1,5.0
2,307,0,7,1,2,2,3,41326,0,5,2,1,2,0,0,2,4.0
3,49,307,0,1,2,1,1,41326,0,5,24,1,3,0,0,1,4.0
2,254,0,4,2,2,1,2,41332,7,1,9,1,2,0,0,1,4.0
1,266,0,7,2,1,1,2,41326,0,1,11,1,2,0,0,1,3.0
2,265,0,7,2,3,2,3,41401,0,6,1,1,1,0,0,3,1.0
2,266,0,3,2,2,2,2,41326,7,2,2,1,2,0,0,2,6.0
2,265,0,0,2,2,2,2,41336,0,1,9,1,2,0,0,2,2.0
1,277,0,7,2,2,2,2,41401,0,2,6,3,1,0,0,2,4.0
1,307,0,2,1,2,1,2,41401,0,1,4,1,2,35,0,1,5.0
2,307,307,5,1,1,1,3,41330,0,1,6,1,2,0,0,1,2.0
1,289,251,0,2,2,3,2,41367,0,6,8,1,2,0,0,1,4.0
3,264,266,7,2,2,2,3,41326,0,3,3,1,2,0,0,2,5.0
3,307,0,0,1,3,3,2,41326,0,7,12,1,2,0,0,3,2.0
1,307,0,0,1,1,1,2,41401,0,1,12,1,2,250,0,1,2.0
3,60,0,0,1,1,1,1,41326,0,7,60,1,1,0,0,1,2.0
2,189,307,2,1,3,3,1,41326,0,1,2,1,3,0,0,3,4.0
2,241,0,3,2,3,2,2,41326,5,1,6,1,2,0,0,3,5.0
1,307,0,0,1,1,1,2,41401,0,2,15,1,2,250,0,1,2.0
3,205,0,7,1,3,3,2,41401,0,6,24,2,1,0,0,3,2.0
1,266,0,0,2,1,1,1,41401,0,2,10,1,2,100,0,1,1.0
1,306,0,7,2,2,1,1,41326,0,1,3,1,1,0,0,1,3.0
1,266,0,0,2,2,1,1,41401,0,6,2,1,2,0,0,1,3.0
2,307,0,7,1,2,1,2,41327,0,2,2,1,2,40,0,2,1.0
2,307,0,0,1,2,2,2,41326,0,5,3,1,2,0,0,2,10.0
1,307,0,5,1,1,1,1,41401,7,2,76,1,2,0,0,1,1.0
1,307,0,4,1,2,2,1,41336,0,1,12,1,2,0,0,1,5.0
1,266,265,0,2,2,2,2,41401,0,5,1,1,2,0,0,2,1.0
1,266,292,7,2,1,1,1,41326,0,2,6,1,2,160,0,1,3.0
1,307,307,7,1,1,1,2,41326,0,1,12,1,2,0,0,1,7.0
1,266,0,7,2,2,1,1,41326,0,6,1,1,2,0,0,1,2.0
1,241,266,2,2,1,2,1,41336,3,1,7,1,1,0,0,1,1.0
2,307,0,2,1,2,2,1,41326,0,1,2,1,2,0,0,1,4.0
2,282,283,4,2,2,2,1,41336,7,2,3,1,1,0,0,3,2.0
1,266,0,0,2,2,2,2,41326,0,1,1,1,3,0,0,1,4.0
2,265,0,5,2,2,1,3,41326,0,1,4,1,1,0,0,1,3.0
2,119,0,5,1,2,2,1,41326,7,1,17,1,2,0,0,1,3.0
2,251,292,4,2,2,1,1,41326,6,3,4,1,2,0,0,1,0.0
1,307,0,0,1,2,1,1,41326,0,7,36,1,2,80,0,1,2.0
1,307,0,0,1,2,2,3,41327,0,2,1,1,2,0,0,2,2.0
2,307,307,0,1,3,3,1,41335,0,2,16,1,2,0,0,3,1.0
2,265,0,2,2,3,3,2,41326,7,1,12,2,2,0,0,3,1.0
1,109,141,0,1,2,1,3,41415,0,5,5,1,2,0,0,1,2.0
1,307,0,0,1,2,1,1,41326,0,2,11,1,3,0,0,3,3.0
2,307,0,2,1,2,2,3,41401,0,1,1,1,2,0,0,2,5.0
1,266,0,4,2,3,1,3,41327,6,2,3,1,2,1,0,1,4.0
1,266,266,4,2,2,2,2,41401,7,1,2,1,1,0,0,2,3.0
1,266,0,6,2,2,2,2,41326,0,1,2,1,2,0,0,2,0.0
2,265,0,7,2,1,1,1,41401,0,2,48,1,2,0,0,1,6.0
2,307,0,2,1,2,2,3,41326,7,1,1,1,2,0,0,2,1.0
1,266,0,0,2,3,1,2,41401,0,6,7,1,1,0,0,1,1.0
